Timestamp,CPU Temperature C,CPU Temperature F,Sense Hat Temperature C,Sense Hat Temperature F,Fan Shim State
"04/07/2021, 12:13:02 PM",55.5,131.9,38.6,101.4,Off
"04/07/2021, 12:14:01 PM",56.5,133.7,38.6,101.6,Off
"04/07/2021, 12:15:02 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 12:16:02 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 12:17:01 PM",56.5,133.7,38.4,101.2,Off
"04/07/2021, 12:18:02 PM",56.5,133.7,38.5,101.3,Off
"04/07/2021, 12:19:01 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 12:20:02 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 12:21:01 PM",56.0,132.8,38.5,101.2,Off
"04/07/2021, 12:22:01 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 12:23:02 PM",55.5,131.9,38.4,101.1,Off
"04/07/2021, 12:24:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 12:25:02 PM",54.5,130.2,38.4,101.1,Off
"04/07/2021, 12:26:01 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 12:27:01 PM",56.0,132.8,38.4,101.1,Off
"04/07/2021, 12:28:02 PM",56.5,133.7,38.5,101.2,Off
"04/07/2021, 12:29:01 PM",56.0,132.8,38.4,101.2,Off
"04/07/2021, 12:30:02 PM",56.0,132.8,38.4,101.1,Off
"04/07/2021, 12:31:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 12:32:02 PM",55.5,131.9,38.6,101.4,Off
"04/07/2021, 12:33:02 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 12:34:01 PM",55.0,131.0,38.4,101.1,Off
"04/07/2021, 12:35:02 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 12:36:01 PM",56.0,132.8,38.5,101.2,Off
"04/07/2021, 12:37:02 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 12:38:02 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 12:39:01 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 12:40:02 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 12:41:01 PM",56.0,132.8,38.5,101.2,Off
"04/07/2021, 12:42:01 PM",55.5,131.9,38.5,101.4,Off
"04/07/2021, 12:43:02 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 12:44:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 12:45:02 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 12:46:02 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 12:47:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 12:48:02 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 12:49:01 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 12:50:02 PM",56.5,133.7,38.5,101.3,Off
"04/07/2021, 12:51:01 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 12:52:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 12:53:02 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 12:54:01 PM",55.5,131.9,38.4,101.2,Off
"04/07/2021, 12:55:02 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 12:56:01 PM",56.0,132.8,38.6,101.6,Off
"04/07/2021, 12:57:01 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 12:58:02 PM",55.0,131.0,38.5,101.4,Off
"04/07/2021, 12:59:01 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 01:00:02 PM",56.5,133.7,38.5,101.3,Off
"04/07/2021, 01:01:01 PM",56.0,132.8,38.4,101.2,Off
"04/07/2021, 01:02:01 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 01:03:02 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 01:04:01 PM",56.5,133.7,38.5,101.3,Off
"04/07/2021, 01:05:02 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 01:06:01 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 01:07:01 PM",54.5,130.2,38.6,101.5,Off
"04/07/2021, 01:08:02 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 01:09:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 01:10:02 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 01:11:01 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 01:12:01 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 01:13:02 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 01:14:01 PM",57.0,134.5,38.6,101.4,Off
"04/07/2021, 01:15:02 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 01:16:01 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 01:17:01 PM",55.5,131.9,38.4,101.2,Off
"04/07/2021, 01:18:02 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 01:19:01 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 01:20:02 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 01:21:02 PM",55.5,131.9,38.5,101.4,Off
"04/07/2021, 01:22:01 PM",55.5,131.9,38.5,101.4,Off
"04/07/2021, 01:23:02 PM",55.0,131.0,38.6,101.4,Off
"04/07/2021, 01:24:01 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 01:25:02 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 01:26:01 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 01:27:01 PM",55.5,131.9,38.6,101.4,Off
"04/07/2021, 01:28:02 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 01:29:01 PM",56.5,133.7,38.5,101.3,Off
"04/07/2021, 01:30:02 PM",56.5,133.7,38.5,101.4,Off
"04/07/2021, 01:31:02 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 01:32:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 01:33:02 PM",55.5,131.9,38.5,101.4,Off
"04/07/2021, 01:34:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 01:35:02 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 01:36:02 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 01:37:01 PM",56.0,132.8,38.4,101.2,Off
"04/07/2021, 01:38:02 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 01:39:01 PM",56.5,133.7,38.6,101.5,Off
"04/07/2021, 01:40:02 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 01:41:01 PM",55.0,131.0,38.6,101.4,Off
"04/07/2021, 01:42:01 PM",55.0,131.0,38.6,101.4,Off
"04/07/2021, 01:43:02 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 01:44:01 PM",55.0,131.0,38.6,101.4,Off
"04/07/2021, 01:45:02 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 01:46:01 PM",55.0,131.0,38.5,101.4,Off
"04/07/2021, 01:47:01 PM",55.5,131.9,38.5,101.4,Off
"04/07/2021, 01:48:02 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 01:49:01 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 01:50:02 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 01:51:01 PM",55.5,131.9,38.4,101.2,Off
"04/07/2021, 01:52:01 PM",56.5,133.7,38.4,101.2,Off
"04/07/2021, 01:53:02 PM",55.5,131.9,38.5,101.4,Off
"04/07/2021, 01:54:01 PM",56.5,133.7,38.5,101.4,Off
"04/07/2021, 01:55:02 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 01:56:01 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 01:57:02 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 01:58:02 PM",56.5,133.7,38.5,101.4,Off
"04/07/2021, 01:59:01 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 02:00:02 PM",55.5,131.9,38.5,101.4,Off
"04/07/2021, 02:01:01 PM",54.0,129.3,38.6,101.4,Off
"04/07/2021, 02:02:02 PM",55.5,131.9,38.6,101.4,Off
"04/07/2021, 02:03:02 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 02:04:01 PM",55.0,131.0,38.6,101.5,Off
"04/07/2021, 02:05:02 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 02:06:01 PM",56.0,132.8,38.5,101.2,Off
"04/07/2021, 02:07:01 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 02:08:02 PM",56.5,133.7,38.5,101.3,Off
"04/07/2021, 02:09:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 02:10:02 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 02:11:01 PM",56.5,133.7,38.5,101.4,Off
"04/07/2021, 02:12:02 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 02:13:02 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 02:14:01 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 02:15:02 PM",55.0,131.0,38.6,101.4,Off
"04/07/2021, 02:16:01 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 02:17:02 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 02:18:02 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 02:19:01 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 02:20:02 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 02:21:01 PM",56.5,133.7,38.5,101.2,Off
"04/07/2021, 02:22:02 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 02:23:02 PM",56.0,132.8,38.7,101.6,Off
"04/07/2021, 02:24:01 PM",56.5,133.7,38.6,101.5,Off
"04/07/2021, 02:25:02 PM",56.5,133.7,38.5,101.4,Off
"04/07/2021, 02:26:01 PM",55.5,131.9,38.6,101.4,Off
"04/07/2021, 02:27:02 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 02:28:02 PM",56.5,133.7,38.6,101.5,Off
"04/07/2021, 02:29:01 PM",55.5,131.9,38.6,101.4,Off
"04/07/2021, 02:30:02 PM",55.5,131.9,38.6,101.6,Off
"04/07/2021, 02:31:01 PM",57.0,134.5,38.7,101.6,Off
"04/07/2021, 02:32:02 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 02:33:02 PM",56.0,132.8,38.7,101.6,Off
"04/07/2021, 02:34:01 PM",55.0,131.0,38.7,101.7,Off
"04/07/2021, 02:35:02 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 02:36:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 02:37:02 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 02:38:02 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 02:39:01 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 02:40:02 PM",56.0,132.8,38.6,101.4,Off
"04/07/2021, 02:41:01 PM",56.5,133.7,38.6,101.5,Off
"04/07/2021, 02:42:02 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 02:43:02 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 02:44:01 PM",55.5,131.9,38.5,101.4,Off
"04/07/2021, 02:45:02 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 02:46:01 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 02:47:02 PM",54.5,130.2,38.6,101.4,Off
"04/07/2021, 02:48:02 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 02:49:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 02:50:02 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 02:51:01 PM",56.5,133.7,38.5,101.3,Off
"04/07/2021, 02:52:02 PM",56.5,133.7,38.6,101.4,Off
"04/07/2021, 02:53:02 PM",56.5,133.7,38.6,101.5,Off
"04/07/2021, 02:54:01 PM",56.0,132.8,38.4,101.2,Off
"04/07/2021, 02:55:02 PM",55.5,131.9,38.4,101.2,Off
"04/07/2021, 02:56:01 PM",56.5,133.7,38.5,101.3,Off
"04/07/2021, 02:57:02 PM",56.5,133.7,38.5,101.2,Off
"04/07/2021, 02:58:02 PM",56.0,132.8,38.5,101.3,Off
"04/07/2021, 02:59:01 PM",56.0,132.8,38.6,101.5,Off
"04/07/2021, 03:00:02 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 03:01:01 PM",55.0,131.0,38.5,101.3,Off
"04/07/2021, 03:02:02 PM",56.0,132.8,38.5,101.4,Off
"04/07/2021, 03:03:02 PM",55.5,131.9,38.6,101.4,Off
"04/07/2021, 03:04:01 PM",55.5,131.9,38.5,101.3,Off
"04/07/2021, 03:05:02 PM",55.5,131.9,38.6,101.4,Off
"04/07/2021, 03:06:01 PM",55.0,131.0,38.4,101.2,Off
"04/07/2021, 03:07:02 PM",56.5,133.7,38.7,101.6,Off
"04/07/2021, 03:08:02 PM",56.5,133.7,38.6,101.6,Off
"04/07/2021, 03:09:01 PM",55.5,131.9,38.6,101.5,Off
"04/07/2021, 03:10:02 PM",55.0,131.0,38.6,101.6,Off
"04/07/2021, 03:11:01 PM",57.0,134.5,38.6,101.5,Off
"04/07/2021, 03:12:02 PM",56.0,132.8,38.7,101.6,Off
"04/07/2021, 03:13:02 PM",56.0,132.8,38.7,101.7,Off
"04/07/2021, 03:14:01 PM",55.5,131.9,38.7,101.6,Off
"04/07/2021, 03:15:02 PM",56.0,132.8,38.7,101.6,Off
"04/07/2021, 03:16:01 PM",56.5,133.7,38.7,101.7,Off
"04/07/2021, 03:17:02 PM",55.0,131.0,38.7,101.7,Off
"04/07/2021, 03:18:01 PM",56.0,132.8,38.7,101.6,Off
"04/07/2021, 03:19:01 PM",55.5,131.9,38.7,101.7,Off
"04/07/2021, 03:20:02 PM",56.5,133.7,38.8,101.8,Off
"04/07/2021, 03:21:01 PM",56.5,133.7,38.7,101.7,Off
"04/07/2021, 03:22:02 PM",56.5,133.7,38.8,101.8,Off
"04/07/2021, 03:23:02 PM",56.5,133.7,38.7,101.7,Off
"04/07/2021, 03:24:01 PM",57.0,134.5,38.8,101.8,Off
"04/07/2021, 03:25:02 PM",56.0,132.8,38.8,101.8,Off
"04/07/2021, 03:26:01 PM",56.0,132.8,38.9,102.0,Off
"04/07/2021, 03:27:02 PM",56.5,133.7,38.8,101.8,Off
"04/07/2021, 03:28:01 PM",55.5,131.9,38.8,101.8,Off
"04/07/2021, 03:29:01 PM",56.5,133.7,38.9,102.0,Off
"04/07/2021, 03:30:02 PM",57.0,134.5,38.8,101.8,Off
"04/07/2021, 03:31:01 PM",56.0,132.8,38.8,101.8,Off
"04/07/2021, 03:32:02 PM",55.0,131.0,38.7,101.7,Off
"04/07/2021, 03:33:01 PM",56.5,133.7,38.8,101.8,Off
"04/07/2021, 03:34:01 PM",56.0,132.8,38.8,101.9,Off
"04/07/2021, 03:35:02 PM",56.5,133.7,38.9,102.0,Off
"04/07/2021, 03:36:01 PM",56.5,133.7,38.9,101.9,Off
"04/07/2021, 03:37:02 PM",56.5,133.7,38.8,101.9,Off
"04/07/2021, 03:38:02 PM",56.5,133.7,38.9,102.0,Off
"04/07/2021, 03:39:01 PM",56.5,133.7,38.8,101.8,Off
"04/07/2021, 03:40:02 PM",56.0,132.8,38.9,102.0,Off
"04/07/2021, 03:41:01 PM",56.0,132.8,38.9,102.1,Off
"04/07/2021, 03:42:02 PM",56.5,133.7,38.8,101.9,Off
"04/07/2021, 03:43:01 PM",56.5,133.7,38.9,101.9,Off
"04/07/2021, 03:44:01 PM",57.0,134.5,38.9,101.9,Off
"04/07/2021, 03:45:02 PM",57.0,134.5,38.9,102.1,Off
"04/07/2021, 03:46:01 PM",56.5,133.7,38.8,101.9,Off
"04/07/2021, 03:47:02 PM",56.5,133.7,38.9,101.9,Off
"04/07/2021, 03:48:01 PM",57.0,134.5,38.8,101.8,Off
"04/07/2021, 03:49:02 PM",56.0,132.8,38.9,102.0,Off
"04/07/2021, 03:50:02 PM",56.0,132.8,38.8,101.9,Off
"04/07/2021, 03:51:01 PM",56.5,133.7,38.9,102.0,Off
"04/07/2021, 03:52:02 PM",56.0,132.8,38.9,102.0,Off
"04/07/2021, 03:53:01 PM",56.5,133.7,38.8,101.8,Off
"04/07/2021, 03:54:01 PM",56.5,133.7,38.9,102.1,Off
"04/07/2021, 03:55:02 PM",56.5,133.7,38.9,102.0,Off
"04/07/2021, 03:56:01 PM",57.0,134.5,39.0,102.2,Off
"04/07/2021, 03:57:02 PM",56.5,133.7,38.9,102.0,Off
"04/07/2021, 03:58:02 PM",57.0,134.5,39.0,102.1,Off
"04/07/2021, 03:59:01 PM",55.5,131.9,38.8,101.8,Off
"04/07/2021, 04:00:02 PM",55.0,131.0,38.9,101.9,Off
"04/07/2021, 04:01:01 PM",56.0,132.8,38.8,101.9,Off
"04/07/2021, 04:02:02 PM",57.0,134.5,38.9,102.0,Off
"04/07/2021, 04:03:01 PM",57.0,134.5,38.9,102.0,Off
"04/07/2021, 04:04:01 PM",56.0,132.8,38.9,101.9,Off
"04/07/2021, 04:05:02 PM",56.5,133.7,39.0,102.1,Off
"04/07/2021, 04:06:01 PM",56.5,133.7,39.0,102.2,Off
"04/07/2021, 04:07:02 PM",56.0,132.8,39.0,102.2,Off
"04/07/2021, 04:08:02 PM",57.0,134.5,38.9,102.0,Off
"04/07/2021, 04:09:01 PM",55.5,131.9,38.9,102.1,Off
"04/07/2021, 04:10:02 PM",57.0,134.5,38.9,102.1,Off
"04/07/2021, 04:11:01 PM",56.5,133.7,39.0,102.3,Off
"04/07/2021, 04:12:02 PM",55.5,131.9,38.9,102.1,Off
"04/07/2021, 04:13:02 PM",56.0,132.8,38.9,102.1,Off
"04/07/2021, 04:14:01 PM",57.0,134.5,39.0,102.3,Off
"04/07/2021, 04:15:02 PM",55.5,131.9,39.0,102.2,Off
"04/07/2021, 04:16:01 PM",56.0,132.8,38.9,102.1,Off
"04/07/2021, 04:17:02 PM",57.0,134.5,39.0,102.1,Off
"04/07/2021, 04:18:02 PM",56.0,132.8,39.0,102.1,Off
"04/07/2021, 04:19:01 PM",56.5,133.7,39.0,102.2,Off
"04/07/2021, 04:20:02 PM",56.0,132.8,38.9,102.1,Off
"04/07/2021, 04:21:01 PM",56.5,133.7,38.9,102.0,Off
"04/07/2021, 04:22:02 PM",56.5,133.7,39.0,102.2,Off
"04/07/2021, 04:23:02 PM",56.0,132.8,38.9,102.0,Off
"04/07/2021, 04:24:01 PM",57.0,134.5,39.0,102.1,Off
"04/07/2021, 04:25:02 PM",57.0,134.5,39.0,102.2,Off
"04/07/2021, 04:26:01 PM",56.5,133.7,39.1,102.4,Off
"04/07/2021, 04:27:01 PM",57.0,134.5,39.0,102.3,Off
"04/07/2021, 04:28:02 PM",56.5,133.7,39.0,102.3,Off
"04/07/2021, 04:29:01 PM",55.5,131.9,39.1,102.3,Off
"04/07/2021, 04:30:02 PM",56.5,133.7,39.0,102.2,Off
"04/07/2021, 04:31:01 PM",56.5,133.7,39.0,102.1,Off
"04/07/2021, 04:32:02 PM",56.5,133.7,38.8,101.9,Off
"04/07/2021, 04:33:02 PM",56.5,133.7,39.0,102.3,Off
"04/07/2021, 04:34:01 PM",56.0,132.8,39.0,102.1,Off
"04/07/2021, 04:35:02 PM",56.5,133.7,39.1,102.3,Off
"04/07/2021, 04:36:01 PM",57.0,134.5,39.1,102.4,Off
"04/07/2021, 04:37:02 PM",56.0,132.8,39.0,102.2,Off
"04/07/2021, 04:38:02 PM",57.0,134.5,39.1,102.3,Off
"04/07/2021, 04:39:01 PM",56.5,133.7,39.0,102.2,Off
"04/07/2021, 04:40:02 PM",56.0,132.8,39.1,102.4,Off
"04/07/2021, 04:41:01 PM",56.0,132.8,39.1,102.3,Off
"04/07/2021, 04:42:02 PM",57.0,134.5,38.9,102.1,Off
"04/07/2021, 04:43:02 PM",56.5,133.7,39.1,102.3,Off
"04/07/2021, 04:44:01 PM",56.0,132.8,39.1,102.4,Off
"04/07/2021, 04:45:02 PM",55.5,131.9,39.0,102.3,Off
"04/07/2021, 04:46:01 PM",57.0,134.5,39.1,102.4,Off
"04/07/2021, 04:47:01 PM",56.0,132.8,39.0,102.3,Off
"04/07/2021, 04:48:02 PM",57.0,134.5,39.2,102.5,Off
"04/07/2021, 04:49:01 PM",56.0,132.8,39.1,102.3,Off
"04/07/2021, 04:50:02 PM",56.0,132.8,39.1,102.4,Off
"04/07/2021, 04:51:01 PM",56.0,132.8,39.0,102.2,Off
"04/07/2021, 04:52:01 PM",56.0,132.8,39.1,102.4,Off
"04/07/2021, 04:53:02 PM",56.0,132.8,39.1,102.3,Off
"04/07/2021, 04:54:01 PM",56.5,133.7,39.1,102.3,Off
"04/07/2021, 04:55:02 PM",57.5,135.4,39.2,102.5,Off
"04/07/2021, 04:56:01 PM",56.5,133.7,39.1,102.4,Off
"04/07/2021, 04:57:01 PM",56.0,132.8,39.1,102.4,Off
"04/07/2021, 04:58:02 PM",56.5,133.7,39.0,102.2,Off
"04/07/2021, 04:59:01 PM",56.5,133.7,39.0,102.2,Off
"04/07/2021, 05:00:02 PM",56.5,133.7,39.1,102.4,Off
"04/07/2021, 05:01:01 PM",56.0,132.8,39.1,102.4,Off
"04/07/2021, 05:02:01 PM",56.5,133.7,39.1,102.4,Off
"04/07/2021, 05:03:02 PM",57.0,134.5,39.1,102.5,Off
"04/07/2021, 05:04:01 PM",57.0,134.5,39.1,102.4,Off
"04/07/2021, 05:05:02 PM",56.0,132.8,39.1,102.3,Off
"04/07/2021, 05:06:02 PM",55.5,131.9,39.0,102.2,Off
"04/07/2021, 05:07:01 PM",57.0,134.5,39.1,102.3,Off
"04/07/2021, 05:08:02 PM",57.5,135.4,39.2,102.5,Off
"04/07/2021, 05:09:01 PM",57.0,134.5,39.1,102.4,Off
"04/07/2021, 05:10:02 PM",57.0,134.5,39.1,102.3,Off
"04/07/2021, 05:11:01 PM",57.0,134.5,39.2,102.5,Off
"04/07/2021, 05:12:01 PM",57.0,134.5,39.0,102.2,Off
"04/07/2021, 05:13:02 PM",56.0,132.8,39.2,102.5,Off
"04/07/2021, 05:14:01 PM",57.0,134.5,39.0,102.3,Off
"04/07/2021, 05:15:02 PM",57.0,134.5,39.2,102.5,Off
"04/07/2021, 05:16:01 PM",56.0,132.8,39.1,102.3,Off
"04/07/2021, 05:17:01 PM",56.5,133.7,39.1,102.5,Off
"04/07/2021, 05:18:02 PM",56.0,132.8,39.1,102.5,Off
"04/07/2021, 05:19:01 PM",57.5,135.4,39.1,102.3,Off
"04/07/2021, 05:20:02 PM",56.5,133.7,39.2,102.6,Off
"04/07/2021, 05:21:01 PM",56.5,133.7,39.1,102.4,Off
"04/07/2021, 05:22:02 PM",57.5,135.4,39.2,102.6,Off
"04/07/2021, 05:23:02 PM",56.5,133.7,39.1,102.4,Off
"04/07/2021, 05:24:01 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 05:25:02 PM",56.0,132.8,39.2,102.5,Off
"04/07/2021, 05:26:01 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 05:27:01 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 05:28:02 PM",57.0,134.5,39.1,102.5,Off
"04/07/2021, 05:29:01 PM",57.0,134.5,39.1,102.5,Off
"04/07/2021, 05:30:02 PM",56.5,133.7,39.1,102.4,Off
"04/07/2021, 05:31:01 PM",57.0,134.5,39.2,102.6,Off
"04/07/2021, 05:32:02 PM",56.0,132.8,39.2,102.6,Off
"04/07/2021, 05:33:02 PM",57.0,134.5,39.2,102.5,Off
"04/07/2021, 05:34:01 PM",57.5,135.4,39.1,102.3,Off
"04/07/2021, 05:35:02 PM",56.5,133.7,39.3,102.7,Off
"04/07/2021, 05:36:01 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 05:37:01 PM",56.0,132.8,39.1,102.4,Off
"04/07/2021, 05:38:02 PM",56.5,133.7,39.1,102.4,Off
"04/07/2021, 05:39:01 PM",57.0,134.5,39.2,102.5,Off
"04/07/2021, 05:40:02 PM",57.5,135.4,39.3,102.7,Off
"04/07/2021, 05:41:01 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 05:42:01 PM",56.0,132.8,39.3,102.7,Off
"04/07/2021, 05:43:02 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 05:44:01 PM",55.5,131.9,39.1,102.5,Off
"04/07/2021, 05:45:02 PM",56.0,132.8,39.1,102.4,Off
"04/07/2021, 05:46:01 PM",57.0,134.5,39.2,102.6,Off
"04/07/2021, 05:47:01 PM",57.0,134.5,39.1,102.4,Off
"04/07/2021, 05:48:02 PM",56.5,133.7,39.1,102.5,Off
"04/07/2021, 05:49:01 PM",57.5,135.4,39.1,102.5,Off
"04/07/2021, 05:50:02 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 05:51:01 PM",57.0,134.5,39.1,102.4,Off
"04/07/2021, 05:52:02 PM",57.0,134.5,39.1,102.5,Off
"04/07/2021, 05:53:02 PM",56.5,133.7,39.1,102.4,Off
"04/07/2021, 05:54:01 PM",57.0,134.5,39.2,102.5,Off
"04/07/2021, 05:55:02 PM",57.0,134.5,39.1,102.4,Off
"04/07/2021, 05:56:01 PM",57.5,135.4,39.3,102.7,Off
"04/07/2021, 05:57:02 PM",56.0,132.8,39.2,102.5,Off
"04/07/2021, 05:58:02 PM",56.0,132.8,39.2,102.6,Off
"04/07/2021, 05:59:01 PM",56.5,133.7,39.3,102.8,Off
"04/07/2021, 06:00:02 PM",57.0,134.5,39.2,102.6,Off
"04/07/2021, 06:01:01 PM",56.5,133.7,39.3,102.8,Off
"04/07/2021, 06:02:02 PM",57.0,134.5,39.2,102.6,Off
"04/07/2021, 06:03:02 PM",56.0,132.8,39.2,102.6,Off
"04/07/2021, 06:04:01 PM",57.5,135.4,39.2,102.6,Off
"04/07/2021, 06:05:02 PM",56.0,132.8,39.2,102.6,Off
"04/07/2021, 06:06:01 PM",56.0,132.8,39.2,102.6,Off
"04/07/2021, 06:07:02 PM",57.5,135.4,39.2,102.6,Off
"04/07/2021, 06:08:02 PM",57.0,134.5,39.3,102.7,Off
"04/07/2021, 06:09:01 PM",57.0,134.5,39.2,102.6,Off
"04/07/2021, 06:10:02 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 06:11:01 PM",55.5,131.9,39.1,102.4,Off
"04/07/2021, 06:12:02 PM",57.0,134.5,39.2,102.6,Off
"04/07/2021, 06:13:02 PM",56.5,133.7,39.2,102.6,Off
"04/07/2021, 06:14:01 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 06:15:02 PM",56.0,132.8,39.2,102.6,Off
"04/07/2021, 06:16:01 PM",56.0,132.8,39.2,102.6,Off
"04/07/2021, 06:17:02 PM",57.0,134.5,39.2,102.6,Off
"04/07/2021, 06:18:01 PM",57.0,134.5,39.3,102.7,Off
"04/07/2021, 06:19:01 PM",57.0,134.5,39.1,102.5,Off
"04/07/2021, 06:20:02 PM",57.0,134.5,39.1,102.5,Off
"04/07/2021, 06:21:01 PM",56.0,132.8,39.2,102.5,Off
"04/07/2021, 06:22:02 PM",56.5,133.7,39.2,102.6,Off
"04/07/2021, 06:23:01 PM",56.5,133.7,39.2,102.5,Off
"04/07/2021, 06:24:01 PM",56.0,132.8,39.1,102.4,Off
"04/07/2021, 06:25:02 PM",56.5,133.7,39.2,102.6,Off
"04/07/2021, 06:26:01 PM",56.5,133.7,39.1,102.5,Off
"04/07/2021, 06:27:02 PM",57.0,134.5,39.3,102.7,Off
"04/07/2021, 06:28:01 PM",55.5,131.9,39.1,102.5,Off
